year,mo,da,temp,prcp
2018,10,09,73.7,0.0
2018,08,04,75.9,2.7
2018,07,23,76.5,1.22
2018,12,28,48.1,0.48
2018,05,14,60.9,1.08
2018,08,03,76.8,0.75
2018,03,02,40.4,0.9
2018,08,19,70.2,0.06
2018,09,17,71.3,0.0
2018,09,25,64.7,0.47
2018,12,15,48.0,0.24
2018,04,25,57.1,1.09
2018,11,06,53.6,0.52
2018,05,13,56.3,0.08
2018,09,28,62.5,0.91
2018,03,07,35.3,0.11
2018,02,11,43.2,0.49
2018,12,02,48.0,0.5
2018,09,13,75.1,0.01
2018,05,29,73.2,0.0
2018,04,16,45.9,1.3
2018,10,08,73.1,0.0
2018,11,24,34.8,0.0
2018,07,24,76.3,2.53
2018,04,03,39.9,0.01
2018,11,15,33.2,0.0
2018,12,16,43.8,0.71
2018,09,26,74.0,0.73
2018,11,26,45.8,0.0
2018,10,28,47.8,0.15
2018,11,13,43.0,0.78
2018,05,17,64.6,0.63
2018,09,18,76.7,0.39
2018,07,27,77.0,0.0
2018,05,20,71.4,0.35
2018,08,02,75.0,0.47
2018,03,29,53.4,0.1
2018,12,20,34.1,0.0
2018,01,16,29.2,0.02
2018,08,13,75.1,1.76
2018,02,07,29.9,0.02
2018,06,23,67.5,0.25
2018,09,12,72.6,0.02
2018,09,10,60.0,1.23
2018,01,17,25.5,0.05
2018,10,02,70.6,0.0
2018,07,05,80.2,0.22
2018,02,21,63.9,0.0
2018,04,28,53.5,0.29
2018,11,25,45.1,1.79
2018,05,30,73.4,0.0
2018,08,22,74.8,1.06
2018,03,21,31.2,0.23
2018,06,28,77.8,0.4
2018,03,20,31.9,0.0
2018,09,20,69.5,0.0
2018,09,11,66.6,0.31
2018,05,23,69.7,0.16
2018,08,01,78.3,0.26
2018,10,27,46.1,0.72
2018,07,25,77.0,0.95
2018,05,19,54.9,1.21
2018,12,21,60.3,1.05
2018,06,01,75.5,0.06
2018,10,15,58.9,0.08
2018,07,22,69.6,1.44
2018,05,18,64.8,0.07
2018,01,30,31.9,0.0
2018,02,23,39.3,0.1
2018,09,24,63.2,0.07
2018,07,26,75.5,1.42
2018,11,05,48.9,0.1
2018,03,13,34.4,0.05
2018,02,19,36.4,0.0
2018,03,28,41.4,0.03
2018,04,02,39.9,0.46
2018,02,04,30.9,0.0
2018,11,16,38.5,1.03
2018,10,10,74.3,0.0
2018,02,24,44.6,0.05
2018,06,11,61.9,1.14
2018,08,08,77.8,0.35
2018,10,11,74.5,0.0
2018,08,31,74.5,0.0
2018,08,07,80.7,0.0
2018,06,04,60.3,0.52
2018,04,10,39.2,0.01
2018,09,29,62.4,0.56
2018,05,12,60.4,0.15
2018,02,18,34.8,0.39
2018,02,22,47.5,0.26
2018,08,20,69.5,0.71
2018,05,16,64.9,0.44
2018,04,15,46.8,0.0
2018,12,03,51.0,0.35
2018,02,10,37.1,0.0
2018,08,21,72.2,0.01
2018,10,03,69.4,0.0
2018,05,31,69.7,0.01
2018,04,04,48.4,0.4
2018,05,28,64.0,0.02
2018,09,08,68.0,0.46
2018,06,13,72.2,0.01
2018,12,31,37.2,0.0
2018,01,04,22.3,0.0
2018,02,02,30.2,0.18
2018,09,14,72.7,0.0
2018,02,16,54.7,0.57
2018,08,27,78.7,0.0
2018,08,28,82.9,0.0
2018,05,15,72.8,0.0
2018,04,19,45.1,0.03
2018,02,05,30.5,1.09
2018,09,23,59.7,0.03
2018,11,09,42.2,0.0
2018,01,12,59.6,0.26
2018,07,06,80.2,0.5
2018,05,22,64.3,0.06
2018,12,01,38.1,0.0
2018,01,23,48.9,0.42
2018,01,11,43.9,0.0
2018,06,24,74.3,0.03
2018,10,04,67.0,0.0
2018,11,02,66.7,0.03
2018,06,02,77.6,0.73
2018,09,15,72.6,0.0
2018,09,01,71.8,2.59
2018,01,28,48.6,0.15
2018,08,17,79.4,0.0
2018,09,21,70.1,0.0
2018,02,15,50.0,0.12
2018,03,30,56.2,0.03
2018,06,03,66.4,1.02
2018,11,14,38.8,0.02
2018,03,25,35.4,0.0
2018,10,13,51.1,0.13
2018,06,27,69.2,0.0
2018,09,09,56.7,0.99
2018,03,22,36.0,0.53
2018,12,14,40.7,0.0
2018,08,12,74.6,0.01
2018,09,03,80.2,0.0
2018,05,27,73.3,0.04
2018,08,11,77.3,0.0
2018,11,19,43.8,0.0
2018,07,21,67.7,0.0
2018,12,29,46.5,0.43
2018,07,28,73.6,0.4
2018,01,09,31.2,0.07
2018,04,27,53.9,0.04
2018,09,07,75.8,0.0
2018,02,26,46.6,0.17
2018,07,16,81.3,0.19
2018,11,10,41.3,0.69
2018,02,17,33.7,0.07
2018,02,25,45.8,0.66
2018,08,18,76.8,0.15
2018,09,02,76.4,0.02
2018,08,29,83.7,0.0
2018,09,16,72.7,0.0
2018,11,20,45.1,0.0
2018,10,06,67.0,0.0
2018,10,07,74.3,0.0
2018,10,05,66.4,0.15
2018,02,12,43.5,0.3
2018,10,12,61.1,0.41
2018,07,15,76.4,0.0
2018,02,20,53.1,0.05
2018,09,22,69.0,0.13
2018,07,31,72.5,0.01
2018,06,22,71.4,0.01
2018,12,24,40.9,0.06
2018,02,14,39.3,0.0
2018,11,07,53.0,0.78
2018,01,13,41.1,0.63
2018,11,17,42.1,0.13
2018,01,08,19.6,0.0
2018,06,06,64.2,0.0
2018,07,04,81.4,0.0
2018,12,22,46.6,0.15
2018,02,08,27.8,0.9
2018,01,21,38.1,0.0
2018,05,10,64.0,0.0
2018,08,16,79.3,0.0
2018,04,14,69.4,0.0
2018,03,15,35.5,0.0
2018,09,06,81.2,0.0
2018,11,03,54.1,1.99
2018,03,12,33.2,0.0
2018,11,18,40.3,0.0
2018,08,14,73.9,0.06
2018,04,06,45.3,0.0
2018,08,05,78.8,1.07
2018,06,10,69.0,0.0
2018,06,21,75.3,0.01
2018,04,11,41.3,0.0
2018,03,08,34.7,0.22
2018,12,30,39.5,0.0
2018,08,30,81.8,0.0
2018,05,07,60.3,0.08
2018,07,20,74.7,0.0
2018,06,30,81.2,0.0
2018,04,17,39.9,0.17
2018,04,01,51.5,0.0
2018,12,17,42.7,0.16
2018,04,12,52.2,0.0
2018,08,09,78.4,0.16
2018,08,06,81.3,0.0
2018,01,20,38.3,0.0
2018,09,27,65.0,0.25
2018,11,27,40.1,0.49
2018,11,01,60.2,0.0
2018,04,18,41.4,0.0
2018,10,01,67.7,0.0
2018,06,05,65.2,0.0
2018,12,27,36.1,0.0
2018,07,17,80.0,0.0
2018,03,01,47.1,0.0
2018,12,10,29.2,0.0
2018,05,11,66.0,0.37
2018,11,30,36.8,0.0
2018,11,23,23.8,0.0
2018,06,15,71.2,0.0
2018,11,29,36.3,0.0
2018,06,19,81.6,0.01
2018,01,15,18.6,0.0
2018,08,15,76.5,0.17
2018,09,05,81.7,0.0
2018,06,09,75.2,0.0
2018,03,26,37.4,0.0
2018,02,01,36.2,0.0
2018,11,12,37.1,0.0
2018,06,29,78.9,0.3
2018,05,24,70.2,0.0
2018,10,17,50.8,0.0
2018,12,18,39.6,0.0
2018,01,01,7.2,0.0
2018,04,08,35.9,0.0
2018,05,08,62.9,0.0
2018,04,23,53.5,0.0
2018,07,01,83.5,0.0
2018,02,28,47.0,0.0
2018,05,06,58.1,0.05
2018,08,25,69.8,0.0
2018,03,19,41.2,0.0
2018,07,07,70.3,0.02
2018,09,30,61.5,0.0
2018,03,16,34.8,0.0
2018,12,12,35.9,0.0
2018,06,07,67.5,0.0
2018,07,13,77.0,0.0
2018,11,21,39.2,0.0
2018,06,26,69.4,0.0
2018,04,30,50.2,0.0
2018,04,22,51.9,0.0
2018,07,29,73.3,0.0
2018,07,30,71.1,0.0
2018,04,07,44.1,0.0
2018,11,28,36.0,0.0
2018,02,27,41.9,0.0
2018,06,08,70.7,0.0
2018,10,19,47.2,0.0
2018,02,09,26.7,0.0
2018,11,11,35.1,0.0
2018,01,24,40.0,0.12
2018,12,06,32.5,0.0
2018,04,05,38.3,0.04
2018,02,06,27.5,0.0
2018,07,11,80.1,0.0
2018,10,25,43.3,0.0
2018,09,19,74.1,0.06
2018,04,26,56.2,0.06
2018,10,26,42.6,0.0
2018,10,18,47.1,0.0
2018,05,09,63.9,0.0
2018,07,03,86.8,0.0
2018,04,13,69.0,0.0
2018,02,13,31.9,0.0
2018,10,24,47.5,0.0
2018,03,03,37.7,0.01
2018,07,02,84.6,0.0
2018,06,16,71.2,0.0
2018,11,04,44.9,0.01
2018,01,27,38.0,0.0
2018,04,09,34.8,0.0
2018,10,14,47.6,0.03
2018,12,08,29.3,0.0
2018,08,24,69.8,0.0
2018,12,25,34.9,0.04
2018,01,18,19.8,0.01
2018,06,14,77.0,0.0
2018,04,21,44.6,0.0
2018,03,31,44.1,0.12
2018,03,10,34.2,0.0
2018,07,10,78.8,0.0
2018,07,08,70.3,0.0
2018,05,21,69.0,0.0
2018,12,09,28.5,0.0
2018,12,13,38.5,0.0
2018,01,25,31.2,0.0
2018,05,25,72.5,0.0
2018,02,03,21.7,0.05
2018,10,20,57.1,0.1
2018,03,23,35.6,0.01
2018,01,02,13.0,0.0
2018,12,23,41.1,0.03
2018,01,31,21.8,0.01
2018,04,24,53.0,0.0
2018,03,09,33.9,0.0
2018,12,26,34.5,0.0
2018,10,29,50.3,0.03
2018,01,03,11.0,0.0
2018,05,02,68.2,0.0
2018,10,31,50.5,0.0
2018,12,04,40.2,0.0
2018,01,22,45.1,0.0
2018,03,06,34.2,0.0
2018,09,04,82.0,0.0
2018,12,07,36.2,0.0
2018,11,08,48.3,0.0
2018,10,30,47.2,0.0
2018,06,20,73.7,0.01
2018,12,11,29.0,0.0
2018,10,23,52.1,0.0
2018,05,04,74.0,0.0
2018,10,22,45.4,0.04
2018,07,18,76.7,0.17
2018,06,12,64.1,0.26
2018,01,05,12.6,0.0
2018,06,18,81.5,0.0
2018,07,09,73.4,0.0
2018,11,22,28.7,0.0
2018,12,19,32.5,0.0
2018,01,06,9.6,0.0
2018,10,21,46.7,0.16
2018,08,26,73.5,0.0
2018,03,11,34.1,0.0
2018,01,10,31.1,0.0
2018,03,04,39.4,0.0
2018,01,19,27.7,0.0
2018,03,05,34.7,0.0
2018,05,01,60.1,0.0
2018,04,29,47.9,0.3
2018,05,05,67.0,0.0
2018,03,27,36.1,0.0
2018,03,17,34.3,0.0
2018,08,10,77.9,0.0
2018,12,05,29.6,0.0
2018,07,19,73.2,0.0
2018,01,26,29.3,0.0
2018,06,25,72.8,0.08
2018,01,07,9.7,0.0
2018,04,20,43.0,0.04
2018,03,24,36.6,0.0
2018,05,26,78.2,0.0
2018,01,29,40.0,0.15
2018,07,14,78.0,0.0
2018,05,03,73.5,0.0
2018,08,23,71.4,0.0
2018,10,16,54.0,0.06
2018,03,18,37.4,0.0
2018,01,14,17.6,0.51
2018,06,17,76.5,0.0
2018,03,14,32.0,0.0
2018,07,12,75.5,0.0
